"id","symbol","signal_type","strength","price","timeframe","source","message","created_at","indicator_type","indicator_data","indicator_config","volume_24h","price_change_24h","confidence_score","combined_score","processed","processed_at","processed_by","processing_time_ms"
314,CHR,buy,strong,0.0941,"15m",binance,RSI 19.34 - buy signal,2025-08-11 11:48:19.759,"[""RSI""]","{""rsi_value"": 19.34, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
645,CHR,sell,strong,0.0996,"15m",binance,RSI 80.06 - sell signal,2025-08-12 18:23:45.866,"[""RSI""]","{""rsi_value"": 80.06, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,329
1412,CHR,buy,strong,0.0891,"15m",binance,RSI 16.09 - buy signal,2025-08-15 16:07:41.997,"[""RSI""]","{""rsi_value"": 16.09, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,315
1490,CHR,sell,strong,0.1014,"15m",binance,RSI 81.03 - sell signal,2025-08-16 15:14:59.291,"[""RSI""]","{""rsi_value"": 81.03, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,861
895,CHZ,buy,strong,0.04093,"15m",binance,RSI 17.16 - buy signal,2025-08-14 12:35:42.462,"[""RSI""]","{""rsi_value"": 17.16, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,320
1292,CHZ,buy,strong,0.03878,"15m",binance,RSI 15.20 - buy signal,2025-08-15 15:44:24.870,"[""RSI""]","{""rsi_value"": 15.2, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
1060,CHZ,buy,strong,0.0403,"15m",binance,RSI 14.12 - buy signal,2025-08-14 13:05:20.232,"[""RSI""]","{""rsi_value"": 14.12, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
1186,CHZ,buy,strong,0.03926,"15m",binance,RSI 19.44 - buy signal,2025-08-15 15:24:52.425,"[""RSI""]","{""rsi_value"": 19.44, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,900
166,CHZ,buy,strong,0.04197,"15m",binance,RSI 17.91 - buy signal,2025-08-11 11:18:33.791,"[""RSI""]","{""rsi_value"": 17.91, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,327
1300,CKB,buy,strong,0.004992,"15m",binance,RSI 17.97 - buy signal,2025-08-15 15:44:32.282,"[""RSI""]","{""rsi_value"": 17.97, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,326
168,CKB,buy,strong,0.005633,"15m",binance,RSI 19.44 - buy signal,2025-08-11 11:18:41.204,"[""RSI""]","{""rsi_value"": 19.44, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
905,CKB,buy,strong,0.005311,"15m",binance,RSI 17.75 - buy signal,2025-08-14 12:35:49.936,"[""RSI""]","{""rsi_value"": 17.75, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
1066,CKB,buy,strong,0.005248,"15m",binance,RSI 15.56 - buy signal,2025-08-14 13:05:27.674,"[""RSI""]","{""rsi_value"": 15.56, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
285,CKB,buy,strong,0.005598,"15m",binance,RSI 17.14 - buy signal,2025-08-11 11:35:16.279,"[""RSI""]","{""rsi_value"": 17.14, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,326
230,COMP,buy,strong,52.72,"15m",binance,RSI 19.25 - buy signal,2025-08-11 11:26:47.614,"[""RSI""]","{""rsi_value"": 19.25, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,317
890,COMP,buy,strong,49.25,"15m",binance,RSI 18.77 - buy signal,2025-08-14 12:35:39.217,"[""RSI""]","{""rsi_value"": 18.77, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
1225,COMP,buy,strong,46.51,"15m",binance,RSI 19.02 - buy signal,2025-08-15 15:29:03.164,"[""RSI""]","{""rsi_value"": 19.02, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,394
297,COMP,buy,strong,52.34,"15m",binance,RSI 16.32 - buy signal,2025-08-11 11:47:26.408,"[""RSI""]","{""rsi_value"": 16.32, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
452,COOKIE,buy,strong,0.15,"15m",binance,RSI 19.49 - buy signal,2025-08-11 13:26:13.892,"[""RSI""]","{""rsi_value"": 19.49, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,328
55,COOKIE,sell,strong,0.1613,"15m",binance,RSI 80.59 - sell signal,2025-08-10 17:36:44.258,"[""RSI""]","{""rsi_value"": 80.59, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,320
956,COOKIE,buy,strong,0.1417,"15m",binance,RSI 19.59 - buy signal,2025-08-14 12:36:26.811,"[""RSI""]","{""rsi_value"": 19.59, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,319
135,CORE,buy,strong,0.5073,"15m",gate,RSI 19.62 - buy signal,2025-08-11 09:54:17.827,"[""RSI""]","{""rsi_value"": 19.62, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1119
607,CORE,sell,strong,0.5051,"15m",gate,RSI 80.87 - sell signal,2025-08-12 17:23:50.972,"[""RSI""]","{""rsi_value"": 80.87, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1815
987,CORE,buy,strong,0.4787,"15m",gate,RSI 19.63 - buy signal,2025-08-14 12:37:17.038,"[""RSI""]","{""rsi_value"": 19.63, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1197
137,CORE,buy,strong,0.5051,"15m",gate,RSI 17.29 - buy signal,2025-08-11 10:12:05.304,"[""RSI""]","{""rsi_value"": 17.29, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1114
1110,CORE,sell,strong,0.5006,"15m",gate,RSI 80.79 - sell signal,2025-08-15 00:48:51.215,"[""RSI""]","{""rsi_value"": 80.79, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1106
711,COTI,sell,strong,0.05894,"15m",binance,RSI 82.83 - sell signal,2025-08-13 09:58:18.633,"[""RSI""]","{""rsi_value"": 82.83, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,320
1329,COTI,buy,strong,0.05151,"15m",binance,RSI 17.75 - buy signal,2025-08-15 15:45:05.101,"[""RSI""]","{""rsi_value"": 17.75, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,857
146,COTI,buy,strong,0.05461,"15m",binance,RSI 19.57 - buy signal,2025-08-11 11:05:40.280,"[""RSI""]","{""rsi_value"": 19.57, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,333
208,COTI,buy,strong,0.05414,"15m",binance,RSI 16.05 - buy signal,2025-08-11 11:23:11.255,"[""RSI""]","{""rsi_value"": 16.05, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
351,COW,buy,strong,0.4041,"15m",binance,RSI 18.61 - buy signal,2025-08-11 11:51:56.065,"[""RSI""]","{""rsi_value"": 18.61, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
1195,COW,buy,strong,0.3729,"15m",binance,RSI 19.01 - buy signal,2025-08-15 15:25:19.408,"[""RSI""]","{""rsi_value"": 19.01, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
1309,COW,buy,strong,0.3682,"15m",binance,RSI 15.25 - buy signal,2025-08-15 15:44:41.463,"[""RSI""]","{""rsi_value"": 15.25, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,339
919,COW,buy,strong,0.3844,"15m",binance,RSI 17.85 - buy signal,2025-08-14 12:35:59.064,"[""RSI""]","{""rsi_value"": 17.85, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
155,CPOOL,buy,strong,0.16757,"15m",gate,RSI 19.45 - buy signal,2025-08-11 11:16:06.193,"[""RSI""]","{""rsi_value"": 19.45, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1119
517,CPOOL,sell,strong,0.18556,"15m",gate,RSI 85.84 - sell signal,2025-08-12 09:10:09.322,"[""RSI""]","{""rsi_value"": 85.84, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1143
515,CPOOL,sell,strong,0.18121,"15m",gate,RSI 82.06 - sell signal,2025-08-12 08:52:59.824,"[""RSI""]","{""rsi_value"": 82.06, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1194
998,CRO,buy,strong,0.1539,"15m",gate,RSI 11.26 - buy signal,2025-08-14 12:50:03.880,"[""RSI""]","{""rsi_value"": 11.26, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1150
831,CRO,buy,strong,0.15951,"15m",gate,RSI 19.78 - buy signal,2025-08-14 12:32:42.108,"[""RSI""]","{""rsi_value"": 19.78, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1133
129,CRO,sell,strong,0.17219,"15m",gate,RSI 82.20 - sell signal,2025-08-11 06:54:10.980,"[""RSI""]","{""rsi_value"": 82.2, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1110
1419,CRO,buy,strong,0.14831,"15m",gate,RSI 19.17 - buy signal,2025-08-15 16:12:24.389,"[""RSI""]","{""rsi_value"": 19.17, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1114
753,CROSS,buy,strong,0.30015,"15m",gate,RSI 19.33 - buy signal,2025-08-13 17:06:23.600,"[""RSI""]","{""rsi_value"": 19.33, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1082
191,CROSS,buy,strong,0.30055,"15m",gate,RSI 18.99 - buy signal,2025-08-11 11:21:21.971,"[""RSI""]","{""rsi_value"": 18.99, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1096
867,CRV,buy,strong,0.9284,"15m",binance,RSI 16.15 - buy signal,2025-08-14 12:35:26.174,"[""RSI""]","{""rsi_value"": 16.15, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,325
1212,CRV,buy,strong,0.8712,"15m",binance,RSI 17.99 - buy signal,2025-08-15 15:28:49.144,"[""RSI""]","{""rsi_value"": 17.99, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
5,CRVUSD,sell,strong,1.003,"15m",gate,RSI 94.34 - sell signal,2025-08-10 02:34:17.422,"[""RSI""]","{""rsi_value"": 94.34, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1106
28,CRVUSD,buy,strong,0.9788,"15m",gate,RSI 5.62 - buy signal,2025-08-10 06:19:07.546,"[""RSI""]","{""rsi_value"": 5.62, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1138
1435,CRVUSD,buy,strong,0.9811,"15m",gate,RSI 3.19 - buy signal,2025-08-15 20:12:41.589,"[""RSI""]","{""rsi_value"": 3.19, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1230
744,CRVUSD,sell,strong,1.0499,"15m",gate,RSI 91.51 - sell signal,2025-08-13 14:38:26.130,"[""RSI""]","{""rsi_value"": 91.51, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1865
527,CSPR,sell,strong,0.011157,"15m",gate,RSI 82.21 - sell signal,2025-08-12 12:35:14.757,"[""RSI""]","{""rsi_value"": 82.21, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1178
760,CSPR,sell,strong,0.011706,"15m",gate,RSI 86.49 - sell signal,2025-08-13 20:37:08.683,"[""RSI""]","{""rsi_value"": 86.49, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1084
460,CTC,sell,strong,0.7051,"15m",gate,RSI 80.59 - sell signal,2025-08-11 15:31:52.235,"[""RSI""]","{""rsi_value"": 80.59, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1190
999,CTC,buy,strong,0.7081,"15m",gate,RSI 17.38 - buy signal,2025-08-14 12:54:51.891,"[""RSI""]","{""rsi_value"": 17.38, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1113
37,CTC,buy,strong,0.6698,"15m",gate,RSI 18.31 - buy signal,2025-08-10 08:05:24.879,"[""RSI""]","{""rsi_value"": 18.31, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1264
832,CTC,buy,strong,0.7126,"15m",gate,RSI 19.72 - buy signal,2025-08-14 12:33:23.585,"[""RSI""]","{""rsi_value"": 19.72, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1108
462,CTC,sell,strong,0.7194,"15m",gate,RSI 84.38 - sell signal,2025-08-11 15:50:01.940,"[""RSI""]","{""rsi_value"": 84.38, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1400
1438,CTSI,sell,strong,0.068,"15m",binance,RSI 81.17 - sell signal,2025-08-16 00:24:07.211,"[""RSI""]","{""rsi_value"": 81.17, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,836
981,CTSI,buy,strong,0.071,"15m",binance,RSI 19.50 - buy signal,2025-08-14 12:36:43.260,"[""RSI""]","{""rsi_value"": 19.5, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
379,CTSI,buy,strong,0.0691,"15m",binance,RSI 16.32 - buy signal,2025-08-11 11:52:39.041,"[""RSI""]","{""rsi_value"": 16.32, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
613,CTSI,sell,strong,0.073,"15m",binance,RSI 80.22 - sell signal,2025-08-12 17:27:32.013,"[""RSI""]","{""rsi_value"": 80.22, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,330
1465,CTSI,sell,strong,0.0746,"15m",binance,RSI 83.26 - sell signal,2025-08-16 09:23:42.813,"[""RSI""]","{""rsi_value"": 83.26, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,341
1099,CTSI,buy,strong,0.0678,"15m",binance,RSI 17.25 - buy signal,2025-08-14 16:43:22.604,"[""RSI""]","{""rsi_value"": 17.25, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,325
215,CTSI,buy,strong,0.0699,"15m",binance,RSI 19.13 - buy signal,2025-08-11 11:23:42.632,"[""RSI""]","{""rsi_value"": 19.13, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
276,CVC,buy,strong,0.096,"15m",binance,RSI 19.57 - buy signal,2025-08-11 11:31:47.076,"[""RSI""]","{""rsi_value"": 19.57, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
626,CVC,sell,strong,0.098,"15m",binance,RSI 84.45 - sell signal,2025-08-12 18:15:11.578,"[""RSI""]","{""rsi_value"": 84.45, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,338
1354,CVC,buy,strong,0.0916,"15m",binance,RSI 15.50 - buy signal,2025-08-15 15:45:29.673,"[""RSI""]","{""rsi_value"": 15.5, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,320
1202,CVC,buy,strong,0.0926,"15m",binance,RSI 19.91 - buy signal,2025-08-15 15:25:51.185,"[""RSI""]","{""rsi_value"": 19.91, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,317
411,CVC,buy,strong,0.0952,"15m",binance,RSI 16.95 - buy signal,2025-08-11 12:18:17.503,"[""RSI""]","{""rsi_value"": 16.95, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
594,CVC,sell,strong,0.0975,"15m",binance,RSI 81.55 - sell signal,2025-08-12 17:17:44.203,"[""RSI""]","{""rsi_value"": 81.55, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,331
1511,CVC,sell,strong,0.0979,"15m",binance,RSI 80.32 - sell signal,2025-08-16 18:54:12.081,"[""RSI""]","{""rsi_value"": 80.32, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,973
115,CVX,sell,strong,4.712,"15m",binance,RSI 81.06 - sell signal,2025-08-11 04:20:27.172,"[""RSI""]","{""rsi_value"": 81.06, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
1232,CVX,buy,strong,4.011,"15m",binance,RSI 20.00 - buy signal,2025-08-15 15:29:21.237,"[""RSI""]","{""rsi_value"": 20.0, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,838
1294,CVX,buy,strong,3.98,"15m",binance,RSI 17.70 - buy signal,2025-08-15 15:44:28.713,"[""RSI""]","{""rsi_value"": 17.7, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
513,CYBER,sell,strong,4.678,"15m",binance,RSI 97.82 - sell signal,2025-08-12 07:32:26.951,"[""RSI""]","{""rsi_value"": 97.82, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,336
729,CYBER,sell,strong,3.108,"15m",binance,RSI 82.15 - sell signal,2025-08-13 11:40:29.967,"[""RSI""]","{""rsi_value"": 82.15, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
56,CYBER,sell,strong,1.916,"15m",binance,RSI 82.44 - sell signal,2025-08-10 17:41:58.752,"[""RSI""]","{""rsi_value"": 82.44, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,328
968,CYBER,buy,strong,2.58,"15m",binance,RSI 18.24 - buy signal,2025-08-14 12:36:33.953,"[""RSI""]","{""rsi_value"": 18.24, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
60,CYBER,sell,strong,1.938,"15m",binance,RSI 84.92 - sell signal,2025-08-10 18:02:18.995,"[""RSI""]","{""rsi_value"": 84.92, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,318
906,DASH,buy,strong,22.36,"15m",binance,RSI 15.66 - buy signal,2025-08-14 12:35:50.267,"[""RSI""]","{""rsi_value"": 15.66, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,325
1402,DASH,buy,strong,21.67,"15m",binance,RSI 19.88 - buy signal,2025-08-15 16:02:33.485,"[""RSI""]","{""rsi_value"": 19.88, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
1479,DBR,sell,strong,0.02444,"15m",gate,RSI 80.39 - sell signal,2025-08-16 12:26:03.308,"[""RSI""]","{""rsi_value"": 80.39, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1104
706,DBR,sell,strong,0.02562,"15m",gate,RSI 82.43 - sell signal,2025-08-13 08:53:08.379,"[""RSI""]","{""rsi_value"": 82.43, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1096
